failed_path,dist_to_conventional_centroid,dist_to_unconventional_centroid,delta_conv_minus_unconv,centroid_closer_to,nearest_group,iteration
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.952345,26.241924,-1.2895794,human_conventional,human_conventional,29
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.990213,23.999369,-1.0091553,human_conventional,human_conventional,30
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.692173,26.35915,-1.6669769,human_conventional,human_conventional,30
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.439499,22.986067,-0.5465679,human_conventional,human_conventional,30
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.882292,24.213848,0.6684437,human_unconventional,human_conventional,30
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.882292,24.213848,0.6684437,human_unconventional,human_conventional,30
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.882292,24.213848,0.6684437,human_unconventional,human_conventional,30
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,26.046072,25.363699,0.68237305,human_unconventional,human_unconventional,30
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.46073,22.672613,-0.21188354,human_conventional,human_conventional,31
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.406263,24.492655,-0.08639145,human_conventional,human_unconventional,31
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.46073,22.672613,-0.21188354,human_conventional,human_conventional,31
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.084387,23.059626,0.0247612,human_unconventional,human_unconventional,31
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.52216,25.954727,-0.4325676,human_conventional,human_conventional,31
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.52216,25.954727,-0.4325676,human_conventional,human_conventional,31
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.375927,25.43308,-1.0571537,human_conventional,human_conventional,31
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,33.333725,32.18608,1.147644,human_unconventional,human_unconventional,32
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.44904,24.472834,-0.023794174,human_conventional,human_unconventional,32
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.44904,24.472834,-0.023794174,human_conventional,human_unconventional,32
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.666815,25.456207,0.21060753,human_unconventional,human_unconventional,32
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.44904,24.472834,-0.023794174,human_conventional,human_unconventional,32
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.44904,24.472834,-0.023794174,human_conventional,human_unconventional,32
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.97814,23.184425,-0.20628548,human_conventional,human_unconventional,32
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,21.792107,25.14714,-3.3550339,human_conventional,human_conventional,33
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.459566,23.649109,-1.1895428,human_conventional,human_conventional,33
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,31.714886,33.179276,-1.4643898,human_conventional,human_conventional,33
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.089603,25.337654,-1.2480507,human_conventional,human_conventional,33
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.457262,24.483635,-2.026373,human_conventional,human_conventional,33
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,31.714886,33.179276,-1.4643898,human_conventional,human_conventional,33
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,31.714886,33.179276,-1.4643898,human_conventional,human_conventional,33
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.849592,25.440641,-0.5910492,human_conventional,human_conventional,34
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.693684,22.74045,-0.04676628,human_conventional,human_conventional,34
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.223654,23.853024,-0.62936974,human_conventional,human_conventional,34
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.849592,25.440641,-0.5910492,human_conventional,human_conventional,34
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.693684,22.74045,-0.04676628,human_conventional,human_conventional,34
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.849592,25.440641,-0.5910492,human_conventional,human_conventional,34
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.621216,22.726076,-1.1048603,human_conventional,human_conventional,34
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,33.189346,32.37868,0.81066513,human_unconventional,human_unconventional,35
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,24.51206,23.042854,1.4692059,human_unconventional,human_unconventional,35
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,33.189346,32.37868,0.81066513,human_unconventional,human_unconventional,35
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.29625,25.9019,-0.60564995,human_conventional,human_unconventional,35
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,33.189346,32.37868,0.81066513,human_unconventional,human_unconventional,35
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.29625,25.9019,-0.60564995,human_conventional,human_unconventional,35
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.29625,25.9019,-0.60564995,human_conventional,human_unconventional,35
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.443752,24.362762,-0.91901016,human_conventional,human_conventional,36
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.51682,31.512842,1.0039768,human_unconventional,human_unconventional,36
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.376942,24.575447,-1.1985054,human_conventional,human_unconventional,36
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.443752,24.362762,-0.91901016,human_conventional,human_conventional,36
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.376942,24.575447,-1.1985054,human_conventional,human_unconventional,36
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.249163,24.70434,-0.4551773,human_conventional,human_conventional,36
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.51682,31.512842,1.0039768,human_unconventional,human_unconventional,36
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.876423,24.36712,-1.4906979,human_conventional,human_conventional,37
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.706642,26.076927,-1.370285,human_conventional,human_conventional,37
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.47363,24.370604,-1.8969727,human_conventional,human_conventional,37
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.799809,26.201296,-1.4014874,human_conventional,human_conventional,37
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.26146,24.989227,-1.727768,human_conventional,human_conventional,37
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.799809,26.201296,-1.4014874,human_conventional,human_conventional,37
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.47363,24.370604,-1.8969727,human_conventional,human_conventional,37
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.468178,23.028795,0.43938255,human_unconventional,human_conventional,38
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.678173,24.203402,0.4747715,human_unconventional,human_unconventional,38
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.210833,22.376698,-0.16586494,human_conventional,human_conventional,38
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,26.255701,25.3686,0.8871002,human_unconventional,human_unconventional,38
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.678173,24.203402,0.4747715,human_unconventional,human_unconventional,38
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.147062,24.552088,0.5949745,human_unconventional,human_unconventional,38
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,26.255701,25.3686,0.8871002,human_unconventional,human_unconventional,38
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.769331,25.23404,-0.46470833,human_conventional,human_unconventional,39
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.283422,24.580265,-0.29684258,human_conventional,human_unconventional,39
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.283422,24.580265,-0.29684258,human_conventional,human_unconventional,39
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.339054,25.635431,-0.29637718,human_conventional,human_unconventional,39
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.769331,25.23404,-0.46470833,human_conventional,human_unconventional,39
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.061893,24.178553,-1.1166592,human_conventional,human_conventional,39
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.339054,25.635431,-0.29637718,human_conventional,human_unconventional,39
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.316322,24.220762,1.0955601,human_unconventional,human_conventional,40
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.316322,24.220762,1.0955601,human_unconventional,human_conventional,40
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.914673,24.304054,-1.3893814,human_conventional,human_conventional,40
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.914673,24.304054,-1.3893814,human_conventional,human_conventional,40
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.01442,24.570938,0.44348145,human_unconventional,human_conventional,40
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.01442,24.570938,0.44348145,human_unconventional,human_conventional,40
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.01442,24.570938,0.44348145,human_unconventional,human_conventional,40
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.446657,26.363016,-1.916359,human_conventional,human_conventional,41
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.558672,24.980688,-0.42201614,human_conventional,human_conventional,41
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.108297,25.325695,-1.2173977,human_conventional,human_conventional,41
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.219822,32.482327,-0.26250458,human_conventional,human_conventional,41
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.590807,23.310987,-0.7201805,human_conventional,human_conventional,41
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.155973,23.57287,-1.4168968,human_conventional,human_conventional,41
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.108297,25.325695,-1.2173977,human_conventional,human_conventional,41
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.871042,24.621185,0.24985695,human_unconventional,human_unconventional,42
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.766518,25.420635,0.34588242,human_unconventional,human_conventional,42
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,24.018301,23.358204,0.6600971,human_unconventional,human_unconventional,42
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.20332,23.975658,1.2276611,human_unconventional,human_unconventional,42
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.502449,25.759285,-0.25683594,human_conventional,human_unconventional,42
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.82596,22.318443,-0.49248314,human_conventional,human_unconventional,42
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.502449,25.759285,-0.25683594,human_conventional,human_unconventional,42
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.87393,25.156578,0.7173519,human_unconventional,human_unconventional,43
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.094736,22.266321,-1.1715851,human_conventional,human_conventional,43
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.383163,32.42985,-0.04668808,human_conventional,human_unconventional,43
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.99586,23.919235,0.07662392,human_unconventional,human_unconventional,43
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.962156,23.44276,-0.48060417,human_conventional,human_unconventional,43
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,21.094736,22.266321,-1.1715851,human_conventional,human_conventional,43
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,25.87393,25.156578,0.7173519,human_unconventional,human_unconventional,43
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.117617,23.056313,-0.9386959,human_conventional,human_unconventional,44
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.204067,24.540598,-1.3365307,human_conventional,human_unconventional,44
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.51128,25.926498,-1.4152184,human_conventional,human_conventional,44
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,23.479507,24.871666,-1.3921585,human_conventional,human_unconventional,44
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,24.090776,25.642893,-1.5521164,human_conventional,human_conventional,44
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.617558,26.69832,-1.0807629,human_conventional,human_conventional,44
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,21.681276,23.247692,-1.5664158,human_conventional,human_unconventional,44
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.71168,24.010439,-0.29875946,human_conventional,human_conventional,45
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.238987,22.859043,-0.62005615,human_conventional,human_conventional,45
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,22.964783,23.116653,-0.15187073,human_conventional,human_conventional,45
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,25.356731,24.92912,0.4276123,human_unconventional,human_unconventional,45
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,23.71168,24.010439,-0.29875946,human_conventional,human_conventional,45
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.579704,23.89198,1.6877251,human_unconventional,human_unconventional,45
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.579704,23.89198,1.6877251,human_unconventional,human_unconventional,45
C:\Users\maryc\Downloads\881project\uncannyrobot\erica.jpg,25.820599,25.57878,0.24181938,human_unconventional,human_unconventional,46
C:\Users\maryc\Downloads\881project\uncannyrobot\kodomoroid.jpg,24.622923,25.718256,-1.0953331,human_conventional,human_conventional,46
C:\Users\maryc\Downloads\881project\uncannyrobot\geminoid H1-4.jpg,22.697128,24.115002,-1.4178734,human_conventional,human_conventional,46
C:\Users\maryc\Downloads\881project\uncannyrobot\otonaroid.jpg,24.856813,24.561481,0.29533195,human_unconventional,human_conventional,46
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,21.952824,23.580282,-1.6274586,human_conventional,human_conventional,46
C:\Users\maryc\Downloads\881project\uncannyrobot\bina48.png,25.24105,23.904242,1.3368092,human_unconventional,human_conventional,46
C:\Users\maryc\Downloads\881project\uncannyrobot\sophia.png,22.02438,23.148932,-1.1245518,human_conventional,human_conventional,46
C:\Users\maryc\Downloads\881project\uncannyrobot\nadine.png,23.628448,24.1314,-0.50295067,human_conventional,human_conventional,47
C:\Users\maryc\Downloads\881project\uncannyrobot\kaspar.jpg,32.04106,32.48545,-0.44438934,human_conventional,human_unconventional,47
C:\Users\maryc\Downloads\881project\uncannyrobot\jiajia.png,21.910217,24.04449,-2.1342735,human_conventional,human_conventional,47
C:\Users\maryc\Downloads\881project\uncannyrobot\han.png,24.378853,24.168657,0.21019554,human_unconventional,human_unconventional,47
